route_id,passenger_id,passenger_name,individual_name,is_wheelchair,wheelchair_count,non_wheelchair_count,pickup_stop_id,dropoff_stop_id,planned_pickup_time,planned_dropoff_time,actual_pickup_time,actual_dropoff_time,total_ride_time_min,direct_drive_time_min,detour_time_min,dropoff_delay_min
R100,1858,乘客1583,乘客1585,否,0,1,760,727,08:25,08:50,08:23,08:52,29.0,15.0,0.0,2.0
R100,1862,乘客1586,乘客1586,是,1,0,761,784,09:05,09:45,09:09,09:44,35.0,11.0,12.0,0.0
R100,1863,乘客1587,乘客1587,是,1,0,762,423,09:25,10:05,09:26,10:06,40.0,21.0,8.0,1.0
R100,1864,乘客1588,乘客1588,是,1,0,763,766,09:35,10:20,09:35,10:19,44.0,24.0,10.0,0.0
R100,1864,乘客1588,乘客1588跟車,否,0,1,763,766,09:35,10:20,09:35,10:19,44.0,24.0,10.0,0.0
R101,1524,乘客1297,乘客1297,是,1,0,638,90,06:50,07:45,06:30,07:47,77.0,36.0,27.0,2.0
R101,2238,乘客1904,乘客1904,是,1,0,911,1133,07:30,08:15,06:58,07:52,54.0,28.0,13.0,0.0
R101,2239,乘客1905,乘客1905,是,1,0,912,90,07:40,08:15,07:20,07:58,38.0,24.0,4.0,0.0
R101,2239,乘客1905,乘客1905跟車,否,0,1,912,90,07:40,08:15,07:20,07:58,38.0,24.0,4.0,0.0
R101,2241,乘客1906,乘客1906,否,0,1,912,132,07:40,08:25,07:20,08:09,49.0,21.0,16.0,0.0
R101,2241,乘客1906,乘客1906跟車,否,0,1,912,132,07:40,08:25,07:20,08:09,49.0,21.0,16.0,0.0
R101,1526,乘客1299,乘客1299,是,1,0,640,41,08:50,09:30,08:32,08:59,27.0,21.0,0.0,0.0
R101,1526,乘客1299,乘客1299跟車,否,0,1,640,41,08:50,09:30,08:32,08:59,27.0,21.0,0.0,0.0
R101,1526,乘客1299,乘客1299跟車,否,0,1,640,41,08:50,09:30,08:32,08:59,27.0,21.0,0.0,0.0
R101,1746,乘客1486,乘客1486,否,0,1,710,44,09:15,09:30,08:52,09:21,29.0,21.0,2.0,0.0
R102,90,乘客76,乘客76,是,1,0,73,77,07:10,09:00,07:14,08:40,86.0,31.0,38.0,0.0
R102,91,乘客77,乘客77,否,0,1,74,31,07:25,08:30,07:28,08:06,38.0,9.0,21.0,0.0
R102,92,乘客78,乘客78,否,0,1,74,77,07:25,09:00,07:28,08:40,72.0,24.0,34.0,0.0
R102,92,乘客78,乘客78跟車,否,0,1,74,77,07:25,09:00,07:28,08:40,72.0,24.0,34.0,0.0
R102,94,乘客79,乘客79,否,0,1,75,31,07:45,08:30,07:39,08:06,27.0,11.0,10.0,0.0
R102,94,乘客79,乘客80,否,0,1,75,31,07:45,08:30,07:39,08:06,27.0,11.0,10.0,0.0
R102,4,乘客4,乘客4,否,0,1,25,80,07:50,08:55,07:49,08:26,37.0,19.0,12.0,0.0
R102,96,乘客81,乘客81,否,0,1,52,44,07:55,09:25,07:54,09:11,77.0,21.0,40.0,0.0
R102,97,乘客82,乘客82,否,0,1,76,1014,08:00,09:00,07:57,08:43,46.0,21.0,15.0,0.0
R102,99,乘客84,乘客84,否,0,1,78,44,09:00,09:25,08:46,09:11,25.0,11.0,10.0,0.0
R102,100,乘客85,乘客85,否,0,1,79,44,09:10,09:25,08:55,09:11,16.0,13.0,0.0,0.0
R102,2227,乘客1895,乘客1895,是,1,0,907,131,09:25,09:50,09:23,09:41,18.0,15.0,0.0,0.0
R103,408,乘客349,乘客349,是,1,0,204,280,07:15,08:10,07:20,08:13,53.0,19.0,21.0,3.0
R103,408,乘客349,乘客349跟車,否,0,1,204,280,07:15,08:10,07:20,08:13,53.0,19.0,21.0,3.0
R103,410,乘客350,乘客350,否,0,1,205,279,07:35,08:00,07:38,08:00,22.0,13.0,6.0,0.0
R103,411,乘客351,乘客351,否,0,1,143,276,07:50,09:30,07:55,09:25,90.0,24.0,37.0,0.0
R103,411,乘客351,乘客351跟車,否,0,1,143,276,07:50,09:30,07:55,09:25,90.0,24.0,37.0,0.0
R103,413,乘客352,乘客352,是,1,0,206,276,08:05,09:30,08:07,09:25,78.0,26.0,29.0,0.0
R103,413,乘客352,乘客352跟車,否,0,1,206,276,08:05,09:30,08:07,09:25,78.0,26.0,29.0,0.0
R103,1449,乘客1240,乘客1240,否,0,1,611,314,08:20,08:40,08:19,08:36,17.0,15.0,0.0,0.0
R103,1449,乘客1240,乘客1240跟車,否,0,1,611,314,08:20,08:40,08:19,08:36,17.0,15.0,0.0,0.0
R103,419,乘客355,乘客355,是,1,0,209,276,09:05,09:30,08:58,09:25,27.0,17.0,0.0,0.0
R103,419,乘客355,乘客355跟車,否,0,1,209,276,09:05,09:30,08:58,09:25,27.0,17.0,0.0,0.0
R103,335,乘客284,乘客284,是,1,0,170,191,09:45,10:40,09:50,10:15,25.0,22.0,0.0,0.0
R104,1642,乘客1398,乘客1398,是,1,0,675,131,07:15,08:30,07:08,08:27,79.0,34.0,27.0,0.0
R104,1642,乘客1398,乘客1398跟車,否,0,1,675,131,07:15,08:30,07:08,08:27,79.0,34.0,27.0,0.0
R104,1644,乘客1399,乘客1399,否,0,1,676,131,07:25,08:30,07:16,08:27,71.0,32.0,23.0,0.0
R104,1644,乘客1399,乘客1399跟車,否,0,1,676,131,07:25,08:30,07:16,08:27,71.0,32.0,23.0,0.0
R104,1646,乘客1400,乘客1400,否,0,1,677,131,07:35,08:30,07:32,08:27,55.0,33.0,13.0,0.0
R104,1646,乘客1400,乘客1400跟車,否,0,1,677,131,07:35,08:30,07:32,08:27,55.0,33.0,13.0,0.0
R104,1648,乘客1401,乘客1401,是,1,0,677,132,07:35,08:30,07:32,08:33,61.0,33.0,15.0,3.0
R104,1648,乘客1401,乘客1401跟車,否,0,1,677,132,07:35,08:30,07:32,08:33,61.0,33.0,15.0,3.0
R104,1565,乘客1336,乘客1336,否,0,1,652,115,08:00,09:30,07:50,09:04,74.0,26.0,30.0,0.0
R104,2135,乘客1825,乘客1825,是,1,0,879,70,09:20,09:40,08:46,09:23,37.0,8.0,24.0,0.0
R104,2135,乘客1825,乘客1825跟車,否,0,1,879,70,09:20,09:40,08:46,09:23,37.0,8.0,24.0,0.0
R104,1043,乘客907,乘客907,是,1,0,457,458,09:50,10:15,09:45,10:04,19.0,15.0,0.0,0.0
R104,1043,乘客907,乘客907跟車,否,0,1,457,458,09:50,10:15,09:45,10:04,19.0,15.0,0.0,0.0
R105,764,乘客667,乘客667,否,0,1,360,160,07:25,08:55,07:20,08:49,89.0,22.0,36.0,0.0
R105,452,乘客385,乘客385,是,1,0,223,546,07:35,08:30,07:35,08:34,59.0,21.0,25.0,4.0
R105,451,乘客384,乘客384,是,1,0,223,61,07:35,08:35,07:35,08:39,64.0,21.0,27.0,4.0
R105,765,乘客668,乘客668,是,1,0,361,160,07:35,08:55,07:45,08:49,64.0,19.0,25.0,0.0
R105,768,乘客671,乘客671,否,0,1,363,160,08:05,08:55,08:00,08:49,49.0,15.0,16.0,0.0
R105,768,乘客671,乘客671跟車,否,0,1,363,160,08:05,08:55,08:00,08:49,49.0,15.0,16.0,0.0
R105,770,乘客672,乘客672,否,0,1,364,160,08:15,08:55,08:09,08:49,40.0,13.0,10.0,0.0
R105,771,乘客673,乘客673,否,0,1,365,160,08:25,08:55,08:20,08:49,29.0,11.0,4.0,0.0
R105,771,乘客673,乘客674,否,0,1,365,160,08:25,08:55,08:20,08:49,29.0,11.0,4.0,0.0
R105,771,乘客673,乘客675,否,0,1,365,160,08:25,08:55,08:20,08:49,29.0,11.0,4.0,0.0
R105,775,乘客677,乘客677,是,1,0,367,276,09:20,09:50,09:03,09:18,15.0,11.0,0.0,0.0
R105,775,乘客677,乘客677跟車,否,0,1,367,276,09:20,09:50,09:03,09:18,15.0,11.0,0.0,0.0
R105,128,乘客109,乘客109,是,1,0,89,133,10:00,10:20,09:50,10:10,20.0,17.0,0.0,0.0
R106,539,乘客466,乘客466,否,0,1,261,236,07:25,08:55,07:21,08:37,76.0,24.0,40.0,0.0
R106,1935,乘客1653,乘客1653,是,1,0,794,201,07:40,09:40,07:41,09:30,109.0,32.0,53.0,0.0
R106,1935,乘客1653,乘客1654,否,0,1,794,201,07:40,09:40,07:41,09:30,109.0,32.0,53.0,0.0
R106,1937,乘客1655,乘客1655,否,0,1,795,201,07:50,09:40,07:49,09:30,101.0,34.0,45.0,0.0
R106,1937,乘客1655,乘客1656,否,0,1,795,201,07:50,09:40,07:49,09:30,101.0,34.0,45.0,0.0
R106,543,乘客470,乘客470,否,0,1,264,236,08:25,08:55,07:58,08:37,39.0,21.0,14.0,0.0
R106,1940,乘客1658,乘客1658,否,0,1,797,201,08:25,09:40,08:20,09:30,70.0,29.0,21.0,0.0
R106,1941,乘客1659,乘客1659,否,0,1,798,201,08:30,09:40,08:27,09:30,63.0,26.0,18.0,0.0
R106,1943,乘客1661,乘客1661,否,0,1,800,201,09:00,09:40,08:45,09:30,45.0,24.0,6.0,0.0
R106,1943,乘客1661,乘客1662,否,0,1,800,201,09:00,09:40,08:45,09:30,45.0,24.0,6.0,0.0
R106,1945,乘客1663,乘客1663,是,1,0,233,201,09:10,09:40,08:57,09:30,33.0,22.0,0.0,0.0
R106,986,乘客863,乘客863,是,1,0,436,393,09:45,10:05,09:48,10:07,19.0,15.0,0.0,2.0
R106,986,乘客863,乘客863跟車,否,0,1,436,393,09:45,10:05,09:48,10:07,19.0,15.0,0.0,2.0
R107,1142,乘客987,乘客987,是,1,0,492,172,07:00,07:25,07:04,07:24,20.0,17.0,0.0,0.0
R107,1143,乘客988,乘客988,否,0,1,493,387,07:50,08:45,07:53,08:36,43.0,9.0,24.0,0.0
R107,1144,乘客989,乘客989,否,0,1,494,387,07:55,08:45,08:01,08:36,35.0,9.0,18.0,0.0
R107,1144,乘客989,乘客990,否,0,1,494,387,07:55,08:45,08:01,08:36,35.0,9.0,18.0,0.0
R107,1146,乘客991,乘客991,否,0,1,495,387,08:05,08:45,08:09,08:36,27.0,11.0,10.0,0.0
R107,1146,乘客991,乘客992,否,0,1,495,387,08:05,08:45,08:09,08:36,27.0,11.0,10.0,0.0
R107,1148,乘客993,乘客993,否,0,1,496,387,08:10,08:45,08:16,08:36,20.0,15.0,0.0,0.0
R107,1150,乘客995,乘客995,是,1,0,498,387,09:00,10:05,08:53,09:44,51.0,13.0,25.0,0.0
R107,1151,乘客996,乘客996,是,1,0,499,346,09:20,10:20,09:14,09:55,41.0,13.0,16.0,0.0
R107,1152,乘客997,乘客997,否,0,1,500,387,09:30,10:05,09:21,09:44,23.0,11.0,4.0,0.0
R107,1153,乘客998,乘客998,否,0,1,331,387,09:45,10:05,09:32,09:44,12.0,6.0,0.0,0.0
R107,1153,乘客998,乘客999,否,0,1,331,387,09:45,10:05,09:32,09:44,12.0,6.0,0.0,0.0
R108,2217,乘客1888,乘客1888,否,0,1,902,138,07:00,08:45,06:57,08:36,99.0,49.0,38.0,0.0
R108,2217,乘客1888,乘客1888跟車,否,0,1,902,138,07:00,08:45,06:57,08:36,99.0,49.0,38.0,0.0
R108,2219,乘客1889,乘客1889,是,1,0,903,131,07:20,08:45,07:17,08:42,85.0,42.0,32.0,0.0
R108,2219,乘客1889,乘客1889跟車,否,0,1,903,131,07:20,08:45,07:17,08:42,85.0,42.0,32.0,0.0
R108,2221,乘客1890,乘客1890,否,0,1,563,138,07:40,08:45,07:24,08:48,84.0,42.0,28.0,3.0
R108,2222,乘客1891,乘客1891,否,0,1,904,138,07:55,08:45,07:42,08:48,66.0,37.0,16.0,3.0
R108,2223,乘客1892,乘客1892,否,0,1,849,138,08:00,08:45,07:55,08:48,53.0,34.0,8.0,3.0
R108,2223,乘客1892,乘客1892跟車,否,0,1,849,138,08:00,08:45,07:55,08:48,53.0,34.0,8.0,3.0
R108,2225,乘客1893,乘客1893,否,0,1,905,90,08:05,09:00,08:00,08:58,58.0,36.0,11.0,0.0
R108,2226,乘客1894,乘客1894,是,1,0,906,132,09:15,09:50,09:17,09:43,26.0,9.0,9.0,0.0
R108,2228,乘客1896,乘客1896,是,1,0,908,131,09:35,09:50,09:31,09:49,18.0,9.0,2.0,0.0
R108,2228,乘客1896,乘客1896跟車,否,0,1,908,131,09:35,09:50,09:31,09:49,18.0,9.0,2.0,0.0
R109,2038,乘客1748,乘客1748,否,0,1,833,236,07:00,08:15,06:58,07:55,57.0,22.0,25.0,0.0
R109,2038,乘客1748,乘客1748跟車,否,0,1,833,236,07:00,08:15,06:58,07:55,57.0,22.0,25.0,0.0
R109,2043,乘客1751,乘客1751,是,1,0,837,236,07:35,08:15,07:17,07:55,38.0,28.0,4.0,0.0
R109,578,乘客498,乘客498,否,0,1,281,269,08:05,08:35,07:44,08:24,40.0,22.0,11.0,0.0
R109,579,乘客499,乘客499,否,0,1,282,268,08:15,08:45,08:04,08:36,32.0,21.0,9.0,0.0
R109,580,乘客500,乘客500,是,1,0,263,271,09:05,09:45,08:55,09:28,33.0,11.0,6.0,0.0
R109,580,乘客500,乘客501,是,1,0,263,271,09:05,09:45,08:55,09:28,33.0,11.0,6.0,0.0
R109,580,乘客500,乘客502,是,1,0,263,271,09:05,09:45,08:55,09:28,33.0,11.0,6.0,0.0
R109,585,乘客504,乘客504,是,1,0,283,271,09:30,09:45,09:08,09:28,20.0,8.0,0.0,0.0
R109,586,乘客505,乘客505,否,0,1,284,234,10:00,10:30,09:35,09:56,21.0,9.0,7.0,0.0
R109,587,乘客506,乘客506,否,0,1,285,234,10:05,10:30,09:44,09:56,12.0,8.0,0.0,0.0
R109,588,乘客507,乘客507,否,0,1,286,234,10:10,10:30,09:47,09:56,9.0,6.0,0.0,0.0
R110,1127,乘客975,乘客975,是,1,0,488,160,07:10,07:50,07:18,07:52,34.0,19.0,8.0,2.0
R110,1128,乘客976,乘客976,是,1,0,488,178,07:10,08:55,07:18,08:51,93.0,26.0,38.0,0.0
R110,1128,乘客976,乘客976跟車,否,0,1,488,178,07:10,08:55,07:18,08:51,93.0,26.0,38.0,0.0
R110,1130,乘客977,乘客977,否,0,1,489,160,07:20,07:50,07:23,07:52,29.0,19.0,4.0,2.0
R110,1131,乘客978,乘客978,否,0,1,490,160,07:25,07:50,07:30,07:52,22.0,17.0,0.0,2.0
R110,1132,乘客979,乘客979,是,1,0,491,178,08:05,08:55,08:06,08:51,45.0,15.0,13.0,0.0
R110,1132,乘客979,乘客979跟車,否,0,1,491,178,08:05,08:55,08:06,08:51,45.0,15.0,13.0,0.0
R110,1134,乘客980,乘客980,是,1,0,467,178,08:40,08:55,08:26,08:51,25.0,13.0,0.0,0.0
R110,1134,乘客980,乘客980跟車,否,0,1,467,178,08:40,08:55,08:26,08:51,25.0,13.0,0.0,0.0
R110,332,乘客281,乘客281,是,1,0,167,185,09:20,10:15,09:14,10:01,47.0,15.0,20.0,0.0
R110,777,乘客678,乘客678,是,1,0,368,276,09:35,09:50,09:30,09:43,13.0,9.0,0.0,0.0
R110,777,乘客678,乘客678跟車,否,0,1,368,276,09:35,09:50,09:30,09:43,13.0,9.0,0.0,0.0
R111,836,乘客739,乘客739,否,0,1,388,304,07:25,08:30,07:09,08:07,58.0,21.0,29.0,0.0
R111,842,乘客745,乘客745,否,0,1,392,304,08:05,08:30,07:29,08:07,38.0,6.0,25.0,0.0
R111,844,乘客747,乘客747,否,0,1,243,304,08:15,08:30,07:36,08:07,31.0,6.0,19.0,0.0
R111,845,乘客748,乘客748,否,0,1,241,304,08:20,08:30,07:43,08:07,24.0,8.0,11.0,0.0
R111,951,乘客835,乘客835,否,0,1,426,202,08:20,08:50,07:52,08:45,53.0,17.0,21.0,0.0
R111,952,乘客836,乘客836,是,1,0,241,276,08:30,10:10,08:20,09:57,97.0,33.0,30.0,0.0
R111,952,乘客836,乘客836跟車,否,0,1,241,276,08:30,10:10,08:20,09:57,97.0,33.0,30.0,0.0
R111,954,乘客837,乘客837,是,1,0,427,276,08:35,10:10,08:27,09:57,90.0,33.0,28.0,0.0
R111,954,乘客837,乘客837跟車,否,0,1,427,276,08:35,10:10,08:27,09:57,90.0,33.0,28.0,0.0
R111,956,乘客838,乘客838,是,1,0,428,276,08:55,10:10,08:58,09:57,59.0,29.0,7.0,0.0
R111,956,乘客838,乘客838跟車,否,0,1,428,276,08:55,10:10,08:58,09:57,59.0,29.0,7.0,0.0
R111,958,乘客839,乘客839,是,1,0,414,276,09:05,10:10,09:12,09:57,45.0,28.0,0.0,0.0
R111,958,乘客839,乘客839跟車,否,0,1,414,276,09:05,10:10,09:12,09:57,45.0,28.0,0.0,0.0
R111,958,乘客839,乘客839跟車,否,0,1,414,276,09:05,10:10,09:12,09:57,45.0,28.0,0.0,0.0
R112,810,乘客716,乘客716,是,1,0,377,337,07:00,09:00,06:53,08:38,105.0,33.0,44.0,0.0
R112,810,乘客716,乘客716跟車,否,0,1,377,337,07:00,09:00,06:53,08:38,105.0,33.0,44.0,0.0
R112,813,乘客718,乘客718,否,0,1,379,554,07:35,07:50,07:15,07:22,7.0,6.0,0.0,0.0
R112,814,乘客719,乘客719,否,0,1,380,386,08:05,08:35,07:31,08:07,36.0,13.0,12.0,0.0
R112,815,乘客720,乘客720,否,0,1,381,337,08:15,09:00,07:36,08:38,62.0,17.0,23.0,0.0
R112,815,乘客720,乘客720跟車,否,0,1,381,337,08:15,09:00,07:36,08:38,62.0,17.0,23.0,0.0
R112,815,乘客720,乘客721,否,0,1,381,337,08:15,09:00,07:36,08:38,62.0,17.0,23.0,0.0
R112,818,乘客722,乘客722,否,0,1,382,337,08:20,09:00,07:39,08:38,59.0,17.0,21.0,0.0
R112,819,乘客723,乘客723,否,0,1,383,386,08:25,08:35,07:46,08:07,21.0,11.0,4.0,0.0
R112,1294,乘客1117,乘客1117,是,1,0,549,328,08:30,09:15,07:59,09:10,71.0,24.0,28.0,0.0
R112,820,乘客724,乘客724,否,0,1,384,337,08:40,09:00,08:12,08:38,26.0,11.0,2.0,0.0
R112,821,乘客725,乘客725,是,1,0,385,276,08:45,09:40,08:19,09:31,72.0,32.0,25.0,0.0
R112,821,乘客725,乘客725跟車,否,0,1,385,276,08:45,09:40,08:19,09:31,72.0,32.0,25.0,0.0
R113,114,乘客99,乘客99,是,1,0,82,90,07:00,08:05,07:09,08:02,53.0,32.0,9.0,0.0
R113,114,乘客99,乘客99跟車,是,1,0,82,90,07:00,08:05,07:09,08:02,53.0,32.0,9.0,0.0
R113,114,乘客99,乘客100,否,0,1,82,90,07:00,08:05,07:09,08:02,53.0,32.0,9.0,0.0
R113,114,乘客99,乘客100跟車,否,0,1,82,90,07:00,08:05,07:09,08:02,53.0,32.0,9.0,0.0
R113,118,乘客101,乘客101,否,0,1,83,90,07:40,08:05,07:35,08:02,27.0,17.0,0.0,0.0
R113,118,乘客101,乘客101跟車,否,0,1,83,90,07:40,08:05,07:35,08:02,27.0,17.0,0.0,0.0
R113,121,乘客103,乘客103,是,1,0,26,133,08:25,10:20,08:25,09:59,94.0,29.0,38.0,0.0
R113,123,乘客105,乘客105,否,0,1,85,430,08:45,09:40,08:48,09:25,37.0,17.0,12.0,0.0
R113,123,乘客105,乘客105跟車,否,0,1,85,430,08:45,09:40,08:48,09:25,37.0,17.0,12.0,0.0
R113,122,乘客104,乘客104,是,1,0,85,133,08:45,10:20,08:48,09:59,71.0,24.0,26.0,0.0
R113,125,乘客106,乘客106,否,0,1,86,133,09:00,10:20,08:57,09:59,62.0,24.0,18.0,0.0
R113,126,乘客107,乘客107,是,1,0,87,133,09:05,10:20,09:03,09:59,56.0,24.0,16.0,0.0
R113,127,乘客108,乘客108,否,0,1,88,133,09:30,10:20,09:17,09:59,42.0,21.0,6.0,0.0
R113,1747,乘客1487,乘客1487,否,0,1,711,133,10:00,10:20,09:30,09:59,29.0,17.0,0.0,0.0
R114,176,乘客150,乘客150,是,1,0,104,70,07:00,08:50,07:01,08:44,103.0,34.0,47.0,0.0
R114,176,乘客150,乘客150跟車,否,0,1,104,70,07:00,08:50,07:01,08:44,103.0,34.0,47.0,0.0
R114,178,乘客151,乘客151,否,0,1,105,109,07:10,08:50,07:10,08:52,102.0,32.0,43.0,2.0
R114,179,乘客152,乘客152,否,0,1,106,109,07:30,08:50,07:28,08:52,84.0,28.0,30.0,2.0
R114,180,乘客153,乘客153,是,1,0,107,109,07:50,08:50,07:42,08:52,70.0,24.0,25.0,2.0
R114,180,乘客153,乘客153跟車,否,0,1,107,109,07:50,08:50,07:42,08:52,70.0,24.0,25.0,2.0
R114,182,乘客154,乘客154,是,1,0,108,70,08:00,08:50,07:58,08:57,59.0,22.0,21.0,7.0
R114,183,乘客155,乘客155,是,1,0,108,109,08:00,08:50,07:58,09:03,65.0,21.0,24.0,13.0
R114,183,乘客155,乘客155跟車,否,0,1,108,109,08:00,08:50,07:58,09:03,65.0,21.0,24.0,13.0
R114,2148,乘客1834,乘客1834,否,0,1,106,70,08:20,09:30,08:12,09:37,85.0,28.0,28.0,7.0
R114,2148,乘客1834,乘客1834跟車,否,0,1,106,70,08:20,09:30,08:12,09:37,85.0,28.0,28.0,7.0
R114,2148,乘客1834,乘客1834跟車,否,0,1,106,70,08:20,09:30,08:12,09:37,85.0,28.0,28.0,7.0
R114,2129,乘客1822,乘客1822,是,1,0,876,70,09:00,09:40,09:19,09:37,18.0,11.0,0.0,0.0
R114,2129,乘客1822,乘客1822跟車,否,0,1,876,70,09:00,09:40,09:19,09:37,18.0,11.0,0.0,0.0
R115,190,乘客162,乘客162,是,1,0,111,70,07:10,08:15,06:57,08:20,83.0,26.0,35.0,5.0
R115,190,乘客162,乘客162跟車,否,0,1,111,70,07:10,08:15,06:57,08:20,83.0,26.0,35.0,5.0
R115,192,乘客163,乘客163,是,1,0,112,90,07:30,08:00,07:07,08:07,60.0,31.0,17.0,7.0
R115,192,乘客163,乘客163跟車,否,0,1,112,90,07:30,08:00,07:07,08:07,60.0,31.0,17.0,7.0
R115,192,乘客163,乘客163跟車,否,0,1,112,90,07:30,08:00,07:07,08:07,60.0,31.0,17.0,7.0
R115,120,乘客102,乘客102,是,1,0,84,90,07:50,08:05,07:44,08:07,23.0,15.0,0.0,2.0
R115,195,乘客164,乘客164,否,0,1,113,44,08:25,09:00,08:27,08:56,29.0,17.0,3.0,0.0
R115,196,乘客165,乘客165,否,0,1,78,44,08:40,09:00,08:40,08:56,16.0,11.0,0.0,0.0
R115,196,乘客165,乘客166,否,0,1,78,44,08:40,09:00,08:40,08:56,16.0,11.0,0.0,0.0
R115,196,乘客165,乘客167,否,0,1,78,44,08:40,09:00,08:40,08:56,16.0,11.0,0.0,0.0
R115,196,乘客165,乘客168,否,0,1,78,44,08:40,09:00,08:40,08:56,16.0,11.0,0.0,0.0
R115,200,乘客169,乘客169,是,1,0,114,103,09:18,09:50,09:13,09:49,36.0,19.0,9.0,0.0
R115,2157,乘客1838,乘客1838,是,1,0,886,102,09:45,10:05,09:29,09:55,26.0,17.0,2.0,0.0
R115,2157,乘客1838,乘客1838跟車,否,0,1,886,102,09:45,10:05,09:29,09:55,26.0,17.0,2.0,0.0
R116,345,乘客293,乘客293,是,1,0,173,852,07:00,07:25,06:55,07:30,35.0,17.0,11.0,5.0
R116,1292,乘客1115,乘客1115,是,1,0,153,172,07:15,07:45,07:08,07:44,36.0,19.0,11.0,0.0
R116,1443,乘客1237,乘客1237,是,1,0,609,314,08:00,08:40,07:58,08:41,43.0,17.0,4.0,1.0
R116,1443,乘客1237,乘客1237跟車,否,0,1,609,314,08:00,08:40,07:58,08:41,43.0,17.0,4.0,1.0
R116,1445,乘客1238,乘客1238,是,1,0,610,314,08:05,08:40,08:09,08:41,32.0,13.0,2.0,1.0
R116,1445,乘客1238,乘客1238跟車,否,0,1,610,314,08:05,08:40,08:09,08:41,32.0,13.0,2.0,1.0
R116,1447,乘客1239,乘客1239,是,1,0,505,314,08:10,08:40,08:16,08:41,25.0,13.0,0.0,1.0
R116,1447,乘客1239,乘客1239跟車,否,0,1,505,314,08:10,08:40,08:16,08:41,25.0,13.0,0.0,1.0
R116,417,乘客354,乘客354,否,0,1,208,276,08:50,09:30,08:56,09:27,31.0,22.0,6.0,0.0
R116,417,乘客354,乘客354跟車,否,0,1,208,276,08:50,09:30,08:56,09:27,31.0,22.0,6.0,0.0
R116,1451,乘客1241,乘客1241,否,0,1,612,616,09:05,09:55,09:06,09:53,47.0,21.0,15.0,0.0
R116,1454,乘客1243,乘客1243,否,0,1,156,616,09:45,09:55,09:42,09:53,11.0,2.0,2.0,0.0
R116,1454,乘客1243,乘客1244,否,0,1,156,616,09:45,09:55,09:42,09:53,11.0,2.0,2.0,0.0
R116,1456,乘客1245,乘客1245,否,0,1,155,616,09:50,09:55,09:46,09:53,7.0,2.0,0.0,0.0
R116,1456,乘客1245,乘客1246,否,0,1,155,616,09:50,09:55,09:46,09:53,7.0,2.0,0.0,0.0
R117,1997,乘客1712,乘客1712,否,0,1,816,347,07:30,09:10,07:14,09:08,114.0,39.0,49.0,0.0
R117,1998,乘客1713,乘客1713,否,0,1,817,337,07:35,09:20,07:17,09:24,127.0,42.0,52.0,4.0
R117,1999,乘客1714,乘客1714,否,0,1,818,803,07:40,08:55,07:20,08:58,98.0,34.0,41.0,3.0
R117,2002,乘客1717,乘客1717,是,1,0,820,803,08:10,08:55,07:39,08:58,79.0,32.0,30.0,3.0
R117,2002,乘客1717,乘客1718,否,0,1,820,803,08:10,08:55,07:39,08:58,79.0,32.0,30.0,3.0
R117,2002,乘客1717,乘客1718跟車,否,0,1,820,803,08:10,08:55,07:39,08:58,79.0,32.0,30.0,3.0
R117,2006,乘客1720,乘客1720,是,1,0,821,337,08:15,09:20,07:53,09:24,91.0,44.0,26.0,4.0
R117,2005,乘客1719,乘客1719,否,0,1,821,346,08:15,09:45,07:53,09:50,117.0,44.0,48.0,5.0
R117,2007,乘客1721,乘客1721,是,1,0,822,337,08:45,09:20,08:32,09:24,52.0,13.0,23.0,4.0
R117,2007,乘客1721,乘客1721跟車,否,0,1,822,337,08:45,09:20,08:32,09:24,52.0,13.0,23.0,4.0
R117,214,乘客181,乘客181,否,0,1,120,387,08:50,09:35,08:44,09:36,52.0,15.0,20.0,1.0
R117,2009,乘客1722,乘客1722,否,0,1,823,387,09:30,10:05,09:29,10:07,38.0,6.0,20.0,2.0
R117,2010,乘客1723,乘客1723,否,0,1,824,387,09:35,10:05,09:41,10:07,26.0,4.0,12.0,2.0
R117,2011,乘客1724,乘客1724,是,1,0,825,387,09:50,10:05,09:56,10:07,11.0,6.0,0.0,2.0
R118,1960,乘客1677,乘客1677,是,1,0,741,717,07:05,08:05,07:01,07:47,46.0,15.0,12.0,0.0
R118,1961,乘客1678,乘客1678,是,1,0,804,717,07:15,08:05,07:14,07:47,33.0,15.0,4.0,0.0
R118,1961,乘客1678,乘客1679,否,0,1,804,717,07:15,08:05,07:14,07:47,33.0,15.0,4.0,0.0
R118,1963,乘客1680,乘客1680,是,1,0,805,717,07:20,08:05,07:22,07:47,25.0,15.0,0.0,0.0
R118,1964,乘客1681,乘客1681,否,0,1,412,767,08:30,08:45,07:58,08:16,18.0,13.0,0.0,0.0
R118,1964,乘客1681,乘客1684,否,0,1,412,767,08:30,08:45,07:58,08:16,18.0,13.0,0.0,0.0
R118,1964,乘客1681,乘客1686,否,0,1,412,767,08:30,08:45,07:58,08:16,18.0,13.0,0.0,0.0
R118,1964,乘客1681,乘客1687,否,0,1,412,767,08:30,08:45,07:58,08:16,18.0,13.0,0.0,0.0
R118,1964,乘客1681,乘客1688,否,0,1,412,767,08:30,08:45,07:58,08:16,18.0,13.0,0.0,0.0
R118,1968,乘客1685,乘客1685,否,0,1,412,765,08:30,09:00,07:58,08:32,34.0,8.0,20.0,0.0
